[2024-08-26 17:18:47,523][    INFO] {'backbone': 'dinov2_base',
 'batch_size': 4,
 'conf_thresh': 0.95,
 'config': 'configs/ade20k.yaml',
 'criterion': {'kwargs': {'ignore_index': 255}, 'name': 'CELoss'},
 'crop_size': 518,
 'data_root': '/home/bingxing2/lihe/data/ADE20K',
 'dataset': 'ade20k',
 'epochs': 60,
 'labeled_id_path': 'splits/ade20k/1_16/labeled.txt',
 'local_rank': 0,
 'lock_backbone': False,
 'lr': 5e-06,
 'lr_multi': 40.0,
 'model': 'dpt',
 'nclass': 150,
 'ngpus': 4,
 'port': 25834,
 'save_path': 'exp/ade20k/supervised/dinov2_base/1_16',
 'unlabeled_id_path': 'splits/ade20k/1_16/unlabeled.txt'}

[2024-08-26 17:18:53,279][    INFO] Total params: 97.5M

[2024-08-26 17:18:54,778][    INFO] ===========> Epoch: 0, LR: 0.0000050, Previous best: 0.00
[2024-08-26 17:19:02,522][    INFO] Iters: 0, Total loss: 4.993
[2024-08-26 17:19:20,427][    INFO] Iters: 46, Total loss: 2.811
[2024-08-26 17:19:38,273][    INFO] Iters: 92, Total loss: 2.295
[2024-08-26 17:19:56,127][    INFO] Iters: 138, Total loss: 2.022
[2024-08-26 17:20:13,979][    INFO] Iters: 184, Total loss: 1.801
[2024-08-26 17:20:31,829][    INFO] Iters: 230, Total loss: 1.667
[2024-08-26 17:20:49,686][    INFO] Iters: 276, Total loss: 1.551
[2024-08-26 17:21:07,550][    INFO] Iters: 322, Total loss: 1.456
[2024-08-26 17:21:25,415][    INFO] Iters: 368, Total loss: 1.379
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [0 wall] IoU: 69.05
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [1 building] IoU: 73.23
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [2 sky] IoU: 91.65
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [3 floor] IoU: 73.48
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [4 tree] IoU: 69.30
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [5 ceiling] IoU: 78.49
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [6 road] IoU: 78.38
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [7 bed ] IoU: 73.03
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [8 windowpane] IoU: 50.84
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [9 grass] IoU: 57.44
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [10 cabinet] IoU: 38.81
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [11 sidewalk] IoU: 54.58
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [12 person] IoU: 69.10
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [13 earth] IoU: 28.80
[2024-08-26 17:23:36,615][    INFO] ***** Evaluation ***** >>>> Class [14 door] IoU: 34.80
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [15 table] IoU: 40.10
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [16 mountain] IoU: 47.48
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [17 plant] IoU: 50.81
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [18 curtain] IoU: 64.54
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [19 chair] IoU: 37.25
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [20 car] IoU: 71.69
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [21 water] IoU: 43.59
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [22 painting] IoU: 59.27
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [23 sofa] IoU: 49.36
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [24 shelf] IoU: 28.76
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [25 house] IoU: 27.67
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [26 sea] IoU: 44.06
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [27 mirror] IoU: 42.28
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [28 rug] IoU: 49.48
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [29 field] IoU: 19.85
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [30 armchair] IoU: 16.98
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [31 seat] IoU: 52.50
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [32 fence] IoU: 11.25
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [33 desk] IoU: 4.56
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [34 rock] IoU: 30.74
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [35 wardrobe] IoU: 0.30
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [36 lamp] IoU: 39.57
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [37 bathtub] IoU: 63.46
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [38 railing] IoU: 22.79
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [39 cushion] IoU: 15.43
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [40 base] IoU: 1.92
[2024-08-26 17:23:36,616][    INFO] ***** Evaluation ***** >>>> Class [41 box] IoU: 5.75
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [42 column] IoU: 11.74
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [43 signboard] IoU: 23.18
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [44 chest of drawers] IoU: 18.89
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [45 counter] IoU: 13.10
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [46 sand] IoU: 19.44
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [47 sink] IoU: 45.45
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [48 skyscraper] IoU: 37.37
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [49 fireplace] IoU: 28.00
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [50 refrigerator] IoU: 35.90
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [51 grandstand] IoU: 27.49
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [52 path] IoU: 8.78
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [53 stairs] IoU: 7.15
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [54 runway] IoU: 48.61
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [55 case] IoU: 0.01
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [56 pool table] IoU: 76.83
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [57 pillow] IoU: 23.89
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [58 screen door] IoU: 41.51
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [59 stairway] IoU: 13.55
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [60 river] IoU: 11.27
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [61 bridge] IoU: 0.00
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [62 bookcase] IoU: 14.22
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [63 blind] IoU: 12.21
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [64 coffee table] IoU: 45.53
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [65 toilet] IoU: 70.54
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [66 flower] IoU: 23.79
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [67 book] IoU: 12.54
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [68 hill] IoU: 2.56
[2024-08-26 17:23:36,617][    INFO] ***** Evaluation ***** >>>> Class [69 bench] IoU: 18.47
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [70 countertop] IoU: 31.08
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [71 stove] IoU: 16.47
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [72 palm] IoU: 0.00
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [73 kitchen island] IoU: 14.83
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [74 computer] IoU: 0.02
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [75 swivel chair] IoU: 17.13
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [76 boat] IoU: 62.10
[2024-08-26 17:23:36,618][    INFO] ***** Evaluation ***** >>>> Class [77 bar] IoU: 0.00
