[2024-09-11 11:01:55,553][    INFO] {'backbone': 'dinov2_large',
 'batch_size': 4,
 'conf_thresh': 0.95,
 'config': 'configs/ade20k.yaml',
 'criterion': {'kwargs': {'ignore_index': 255}, 'name': 'CELoss'},
 'crop_size': 518,
 'data_root': '/home/bingxing2/lihe/data/ADE20K',
 'dataset': 'ade20k',
 'epochs': 60,
 'labeled_id_path': 'splits/ade20k/1_8/labeled.txt',
 'local_rank': 0,
 'lock_backbone': False,
 'lr': 5e-06,
 'lr_multi': 40.0,
 'model': 'dpt',
 'nclass': 150,
 'ngpus': 4,
 'port': 25834,
 'save_path': 'exp/ade20k/supervised/dinov2_large/1_8',
 'unlabeled_id_path': 'splits/ade20k/1_8/unlabeled.txt'}

[2024-09-11 11:02:13,172][    INFO] Total params: 335.6M

[2024-09-11 11:02:17,154][    INFO] ===========> Epoch: 0, LR: 0.0000050, Previous best: 0.00
[2024-09-11 11:02:25,822][    INFO] Iters: 0, Total loss: 5.021
[2024-09-11 11:03:20,060][    INFO] Iters: 46, Total loss: 2.306
[2024-09-11 11:04:14,030][    INFO] Iters: 92, Total loss: 1.964
[2024-09-11 11:05:08,014][    INFO] Iters: 138, Total loss: 1.786
[2024-09-11 11:06:01,958][    INFO] Iters: 184, Total loss: 1.586
[2024-09-11 11:06:55,900][    INFO] Iters: 230, Total loss: 1.479
[2024-09-11 11:07:49,860][    INFO] Iters: 276, Total loss: 1.403
[2024-09-11 11:08:43,836][    INFO] Iters: 322, Total loss: 1.335
[2024-09-11 11:09:37,787][    INFO] Iters: 368, Total loss: 1.275
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [0 wall] IoU: 70.72
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [1 building] IoU: 75.44
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [2 sky] IoU: 92.30
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [3 floor] IoU: 74.14
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [4 tree] IoU: 69.76
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [5 ceiling] IoU: 80.63
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [6 road] IoU: 76.89
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [7 bed ] IoU: 82.77
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [8 windowpane] IoU: 53.11
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [9 grass] IoU: 67.33
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [10 cabinet] IoU: 34.18
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [11 sidewalk] IoU: 57.08
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [12 person] IoU: 70.35
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [13 earth] IoU: 36.13
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [14 door] IoU: 36.54
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [15 table] IoU: 47.68
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [16 mountain] IoU: 48.78
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [17 plant] IoU: 42.80
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [18 curtain] IoU: 65.17
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [19 chair] IoU: 46.13
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [20 car] IoU: 73.28
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [21 water] IoU: 48.99
[2024-09-11 11:15:32,669][    INFO] ***** Evaluation ***** >>>> Class [22 painting] IoU: 64.25
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [23 sofa] IoU: 54.77
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [24 shelf] IoU: 26.67
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [25 house] IoU: 28.76
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [26 sea] IoU: 42.74
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [27 mirror] IoU: 53.11
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [28 rug] IoU: 15.42
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [29 field] IoU: 25.55
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [30 armchair] IoU: 34.50
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [31 seat] IoU: 18.78
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [32 fence] IoU: 30.97
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [33 desk] IoU: 25.97
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [34 rock] IoU: 40.04
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [35 wardrobe] IoU: 20.09
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [36 lamp] IoU: 43.57
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [37 bathtub] IoU: 68.08
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [38 railing] IoU: 30.85
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [39 cushion] IoU: 40.56
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [40 base] IoU: 1.50
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [41 box] IoU: 4.75
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [42 column] IoU: 30.27
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [43 signboard] IoU: 24.92
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [44 chest of drawers] IoU: 28.46
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [45 counter] IoU: 15.07
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [46 sand] IoU: 32.46
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [47 sink] IoU: 42.19
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [48 skyscraper] IoU: 0.00
[2024-09-11 11:15:32,670][    INFO] ***** Evaluation ***** >>>> Class [49 fireplace] IoU: 33.69
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [50 refrigerator] IoU: 49.70
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [51 grandstand] IoU: 10.21
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [52 path] IoU: 3.91
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [53 stairs] IoU: 2.75
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [54 runway] IoU: 59.63
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [55 case] IoU: 44.31
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [56 pool table] IoU: 63.50
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [57 pillow] IoU: 27.48
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [58 screen door] IoU: 42.22
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [59 stairway] IoU: 9.88
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [60 river] IoU: 16.97
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [61 bridge] IoU: 3.15
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [62 bookcase] IoU: 10.02
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [63 blind] IoU: 7.20
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [64 coffee table] IoU: 44.17
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [65 toilet] IoU: 75.11
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [66 flower] IoU: 27.73
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [67 book] IoU: 33.16
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [68 hill] IoU: 0.59
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [69 bench] IoU: 19.99
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [70 countertop] IoU: 27.45
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [71 stove] IoU: 5.12
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [72 palm] IoU: 28.02
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [73 kitchen island] IoU: 22.25
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [74 computer] IoU: 6.11
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [75 swivel chair] IoU: 32.10
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [76 boat] IoU: 40.16
[2024-09-11 11:15:32,671][    INFO] ***** Evaluation ***** >>>> Class [77 bar] IoU: 0.86
